Unnamed: 0,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5,Date
2292,30.7,37.5,22.9,1005,62,0,3.1,6.1,11,56,2020-05-05
1966,37.6,44.0,29.2,997,29,0,3.4,11.3,24,53,2019-06-14
930,34.1,37.5,29.5,998,59,0,3.2,8.7,14,48,2016-07-22
1362,28.8,36.0,22.0,1005,55,0,3.4,5.7,22,68,2017-10-01
2886,13.4,23.8,5.5,1014,75,0,0.3,2.0,9,332,2021-12-23
2587,25.4,33.0,17.8,1007,59,0,3.4,8.7,18,54,2021-02-27
1667,31.5,35.8,28.2,998,68,0,2.3,11.7,22,65,2018-08-03
2535,13.3,19.5,9.9,1014,99,24,0.8,7.2,11,158,2021-01-03
1491,13.9,24.1,5.5,1013,61,0,1.6,1.7,9,186,2018-02-08
2058,32.0,35.0,28.8,1004,70,0,2.9,8.3,14,26,2019-09-14
1376,28.2,36.5,19.2,1005,54,0,2.7,3.5,16,147,2017-10-15
1743,26.0,33.8,17.4,1013,52,0,2.4,2.0,7,168,2018-10-20
1588,34.2,40.0,25.0,1001,34,0,2.7,3.9,9,78,2018-05-16
847,33.1,40.0,22.2,1003,28,0,2.1,5.2,14,142,2016-04-30
1084,16.9,25.2,8.0,1011,78,0,1.0,5.4,13,411,2016-12-24
2605,26.4,34.0,16.8,1009,54,0,2.4,5.9,13,109,2021-03-17
461,25.2,32.2,18.2,1012,56,0,2.6,6.7,16,95,2015-04-08
2872,15.6,24.0,8.4,1020,76,0,1.4,2.2,9,149,2021-12-09
1001,31.9,36.0,26.5,1007,66,0,2.3,2.4,7,117,2016-10-01
2456,27.2,34.8,16.4,1007,48,0,2.7,2.2,7,98,2020-10-16
157,38.5,44.9,30.8,994,31,0,1.9,13.1,29,115,2014-06-07
802,24.1,29.2,14.5,1014,59,0,2.4,8.5,18,81,2016-03-15
2154,10.3,18.0,5.2,1018,94,0,0.3,3.1,7,261,2019-12-19
1933,35.3,42.0,23.6,1001,38,0,2.7,11.5,24,143,2019-05-08
677,22.7,29.8,16.0,1013,77,0,1.0,0.7,5,249,2015-11-10
2129,20.7,26.8,15.3,1015,73,0,2.1,5.2,7,107,2019-11-24
1258,30.2,37.0,24.0,998,72,-1,3.2,10.2,27,60,2017-06-19
238,34.1,39.4,27.5,1001,53,0,2.9,8.0,20,154,2014-08-27
2669,25.7,31.0,19.3,1001,82,119,1.8,6.5,14,29,2021-05-20
2726,33.2,37.2,27.0,1002,69,0,2.7,6.3,9,36,2021-07-16
243,29.5,35.3,24.6,1001,71,36,2.3,10.9,48,159,2014-09-01
1080,18.1,24.0,11.2,1015,56,0,1.8,15.9,25,161,2016-12-20
1231,33.4,38.0,23.3,1003,40,0,3.2,5.7,18,118,2017-05-23
1559,31.4,40.0,23.3,1007,31,0,2.6,4.8,11,81,2018-04-17
261,31.0,36.3,25.3,1003,62,0,3.1,4.3,14,157,2014-09-19
1801,12.2,21.8,3.7,1018,82,0,0.6,1.5,7,401,2018-12-23
834,34.6,42.0,29.5,1001,28,0,2.4,9.4,18,102,2016-04-17
2845,18.8,27.0,12.6,1013,79,0,0.3,2.4,5,406,2021-11-12
2884,12.4,22.2,4.0,1017,67,0,1.1,2.4,7,230,2021-12-21
3025,34.7,41.4,28.0,999,52,0,2.6,6.9,7,135,2022-05-11
1078,15.6,23.0,7.2,1018,64,0,1.0,5.9,11,232,2016-12-18
340,17.2,27.4,10.5,1014,52,0,1.6,4.8,14,141,2014-12-07
3053,37.6,44.0,29.8,995,24,0,2.1,13.0,24,213,2022-06-08
748,12.0,17.0,6.7,1019,75,0,1.3,7.6,13,196,2016-01-21
1270,30.3,34.5,25.4,995,84,0,2.4,3.3,9,43,2017-07-01
480,30.2,37.1,23.5,1006,59,0,1.9,17.6,33,67,2015-04-27
2843,22.1,29.0,13.4,1013,64,0,0.8,4.3,11,219,2021-11-10
1610,35.8,40.8,29.2,997,53,0,1.9,6.5,11,73,2018-06-07
2334,35.8,41.8,30.2,994,56,0,3.2,9.1,27,39,2020-06-16
783,22.6,30.3,11.5,1015,57,0,2.4,5.4,11,131,2016-02-25
3091,28.3,38.6,25.4,1000,87,20,1.9,5.2,14,62,2022-07-16
2140,14.4,24.0,7.6,1021,78,0,0.6,1.5,7,271,2019-12-05
2621,26.8,34.2,16.2,1006,31,0,3.7,7.8,14,61,2021-04-02
1447,13.5,25.1,7.0,1017,79,0,1.0,3.9,13,259,2017-12-25
2037,31.1,36.2,27.8,1002,75,0,2.4,6.3,14,60,2019-08-24
2164,8.8,15.5,3.4,1020,85,0,0.6,3.3,5,326,2019-12-29
2538,17.1,20.8,13.0,1015,96,59,0.5,7.8,13,138,2021-01-06
2318,25.8,34.8,20.0,1006,78,8,2.6,6.7,14,21,2020-05-31
1200,33.5,40.2,28.5,1001,49,0,2.3,8.5,22,110,2017-04-22
2257,24.5,32.2,16.0,1010,54,0,2.6,6.3,9,35,2020-03-31
626,29.1,34.8,27.2,1003,76,0,1.9,4.6,11,64,2015-09-20
347,15.0,20.8,13.2,1016,93,0,1.1,3.5,9,80,2014-12-14
2083,27.5,34.0,20.3,1010,60,0,3.1,3.3,11,77,2019-10-09
1611,35.2,41.4,32.0,994,55,0,1.9,11.3,18,76,2018-06-08
979,31.5,35.5,26.1,-1,60,0,3.2,13.5,22,87,2016-09-09
2808,30.7,35.4,25.6,1006,68,0,2.6,6.1,14,45,2021-10-06
2374,32.7,36.0,26.8,1003,74,0,3.2,6.1,16,34,2020-07-26
911,29.6,32.0,25.7,997,80,-1,2.3,2.0,7,67,2016-07-03
3201,22.7,31.0,15.8,1011,76,0,0.6,2.0,9,126,2022-11-03
632,29.4,35.1,23.7,1005,60,0,2.3,6.3,14,88,2015-09-26
2599,27.1,35.0,17.2,1012,60,0,2.7,4.6,14,101,2021-03-11
445,24.8,32.8,19.0,1010,69,0,2.7,7.6,18,78,2015-03-23
617,30.9,37.5,25.5,1006,55,0,2.7,6.1,14,67,2015-09-11
1847,16.5,25.1,13.2,1012,96,0,1.6,16.9,46,65,2019-02-07
1340,31.6,35.1,26.8,1003,65,0,3.1,6.7,11,54,2017-09-09
1951,38.2,45.0,26.8,-1,26,0,3.4,9.1,22,85,2019-05-30
1665,31.5,35.0,26.0,997,71,0,2.7,5.0,14,55,2018-08-01
2771,30.4,34.7,25.3,1004,75,0,3.1,7.8,14,23,2021-08-30
1123,17.0,24.0,8.6,1019,66,0,1.6,2.8,7,198,2017-02-02
3048,36.6,43.0,24.9,997,26,0,3.4,7.6,16,131,2022-06-03
353,11.3,17.5,7.2,1018,81,0,0.8,5.7,13,139,2014-12-20
613,31.5,36.9,26.6,1005,53,0,1.9,9.4,22,55,2015-09-07
1251,33.8,39.5,25.9,996,43,0,3.9,7.6,18,57,2017-06-12
2394,31.7,35.0,26.4,996,79,0,2.9,6.9,13,27,2020-08-15
3210,19.9,28.5,12.6,1015,63,0,1.3,4.4,14,117,2022-11-12
57,18.6,25.3,13.0,1013,80,0,1.1,7.2,22,186,2014-02-27
1535,25.4,31.6,18.3,1012,49,0,2.6,6.1,11,78,2018-03-24
1446,15.6,25.2,6.3,1015,67,0,1.3,0.7,5,203,2017-12-24
2987,28.4,39.4,19.3,1006,38,0,3.2,3.9,7,158,2022-04-03
2724,27.2,35.0,25.0,1001,93,28,2.1,5.6,13,29,2021-07-14
2050,31.7,37.0,28.2,998,73,0,1.9,6.5,9,35,2019-09-06
2377,30.8,37.5,26.0,1001,79,8,3.1,5.6,9,21,2020-07-29
1483,17.2,26.9,9.9,1014,69,0,1.4,13.0,25,123,2018-01-31
1278,34.4,37.6,29.6,998,58,0,2.9,7.4,14,58,2017-07-09
1404,19.1,28.3,13.0,1012,78,0,0.5,0.7,5,465,2017-11-12
3064,27.8,32.7,24.5,1000,77,1,2.3,4.6,14,60,2022-06-19
560,31.8,37.5,28.9,994,68,0,1.9,13.3,18,77,2015-07-16
707,20.1,25.5,13.7,1011,74,0,1.0,3.7,9,211,2015-12-10
1108,12.4,19.0,4.2,1022,80,0,1.1,6.1,13,218,2017-01-18
424,17.4,22.1,14.6,1012,92,56,1.9,6.7,16,53,2015-03-02
1093,16.7,24.3,9.5,1018,82,0,1.0,4.1,13,255,2017-01-03
647,28.6,36.9,21.2,1008,56,0,3.2,6.9,18,111,2015-10-11
2016,30.1,34.6,27.4,997,81,0,2.1,7.6,18,38,2019-08-03
2438,30.8,36.2,22.4,1006,55,0,3.5,6.7,14,64,2020-09-28
3149,31.6,37.3,26.2,1001,68,-1,2.1,7.4,13,163,2022-09-12
1157,22.8,30.7,17.6,1008,54,-1,2.9,12.0,22,134,2017-03-08
1005,28.6,35.7,24.5,1004,74,-1,2.3,3.1,11,81,2016-10-05
620,31.8,37.9,26.8,1003,59,0,1.9,2.6,9,111,2015-09-14
3139,30.6,37.1,27.6,1005,78,8,1.9,4.6,9,137,2022-09-02
553,29.7,35.8,25.2,998,82,1,1.9,2.6,9,65,2015-07-09
2891,12.9,22.6,9.4,1018,95,0,0.8,1.9,7,126,2021-12-28
1671,28.2,31.8,26.4,999,89,2,1.9,2.6,7,44,2018-08-07
998,31.7,36.0,25.2,1004,59,0,2.9,2.2,7,105,2016-09-28
1462,14.8,23.0,6.8,1018,67,0,1.4,11.5,24,186,2018-01-10
3204,24.8,31.5,17.5,1014,76,0,1.0,2.8,11,95,2022-11-06
2978,26.6,35.5,19.6,1006,51,0,1.9,9.3,14,152,2022-03-25
3242,15.9,26.8,10.0,1015,62,0,1.8,5.7,14,130,2022-12-14
1780,19.6,28.0,9.0,1014,56,0,2.4,2.4,11,164,2018-12-02
440,20.3,25.8,14.5,1013,74,0,3.1,12.2,27,50,2015-03-18
508,37.8,45.5,28.0,996,29,0,2.6,10.9,22,117,2015-05-25
1100,10.8,19.3,4.7,1017,78,0,2.9,7.6,22,108,2017-01-10
589,30.9,35.8,28.6,1001,78,0,1.9,3.3,14,65,2015-08-14
1322,31.5,36.1,28.5,1001,76,0,2.7,6.1,9,46,2017-08-22
649,29.6,35.5,25.0,1011,69,0,1.9,3.7,9,97,2015-10-13
1766,21.8,31.4,13.4,1011,67,0,1.1,1.9,3,271,2018-11-12
1788,17.3,24.8,7.6,-1,71,0,1.4,2.2,7,264,2018-12-10
2564,15.3,26.2,5.3,1019,71,0,1.3,1.5,11,204,2021-02-01
2208,14.2,22.6,5.9,1020,73,0,1.3,1.5,5,176,2020-02-11
2372,31.2,35.0,25.8,1003,76,0,2.6,8.0,11,37,2020-07-24
630,28.3,33.7,24.6,1004,59,0,1.9,11.5,25,63,2015-09-24
1503,19.0,28.2,10.1,1012,62,0,2.1,4.4,14,167,2018-02-20
482,31.4,37.2,24.7,1005,54,0,2.6,9.1,11,63,2015-04-29
2484,21.7,30.0,12.3,1016,62,0,1.9,2.2,9,165,2020-11-13
2783,25.1,32.2,24.0,1003,99,95,1.4,6.5,9,18,2021-09-11
2080,27.6,33.0,21.1,1011,63,0,3.1,5.9,11,58,2019-10-06
2269,28.7,36.9,20.3,1009,50,0,3.2,7.4,14,38,2020-04-12
2110,23.5,31.0,17.5,1010,60,0,1.8,10.2,22,190,2019-11-05
1849,14.8,20.6,8.4,1019,71,0,2.6,11.3,18,82,2019-02-09
856,33.8,39.8,27.6,1005,44,0,2.4,9.8,16,77,2016-05-09
1565,29.2,35.4,22.0,1006,26,0,2.6,7.4,14,76,2018-04-23
530,32.3,38.6,26.0,999,58,0,1.9,2.8,13,132,2015-06-16
2315,32.8,45.9,23.8,999,50,0,3.1,14.8,20,39,2020-05-28
49,15.1,23.3,7.1,1016,77,0,0.8,1.9,7,309,2014-02-19
858,32.6,38.7,24.0,1005,51,0,2.9,7.8,16,66,2016-05-11
1072,19.3,27.0,11.0,1014,62,0,1.6,3.5,14,210,2016-12-12
719,13.6,21.0,6.0,1020,75,0,0.8,0.4,5,204,2015-12-22
1833,14.8,21.0,9.7,1019,88,0,1.1,4.8,11,130,2019-01-24
2997,31.3,40.6,21.7,1001,38,0,2.1,6.1,14,318,2022-04-13
2668,22.3,30.8,21.2,1002,96,2,1.1,7.8,14,33,2021-05-19
1553,26.6,35.5,23.6,1008,54,0,2.6,11.1,18,48,2018-04-11
1973,35.1,39.0,28.2,1000,50,0,3.1,5.7,14,71,2019-06-21
2314,37.5,46.0,28.4,996,26,0,4.0,9.4,13,43,2020-05-27
1543,27.8,34.8,20.0,1008,52,0,2.7,6.1,11,75,2018-04-01
2426,33.3,38.0,26.8,1002,62,0,3.4,7.4,11,61,2020-09-16
1800,11.6,21.6,4.0,1018,81,0,1.0,1.3,3,326,2018-12-22
2240,18.5,28.3,15.6,1014,88,0,1.9,4.8,9,39,2020-03-14
2540,13.6,19.9,9.6,1015,91,0,0.5,2.0,9,161,2021-01-08
2966,23.9,31.6,16.2,1010,62,0,1.9,5.4,14,282,2022-03-13
1744,24.8,32.9,17.0,-1,54,0,2.6,3.3,13,141,2018-10-21
2328,34.0,40.6,26.6,999,59,0,3.5,7.2,18,58,2020-06-10
3074,34.7,41.5,28.8,994,59,0,2.6,9.4,14,47,2022-06-29
2854,17.9,27.2,9.8,1013,67,0,1.3,5.0,14,198,2021-11-21
1769,22.2,28.5,16.2,1015,67,1,2.4,4.8,9,98,2018-11-15
297,25.4,33.1,18.6,1012,71,0,1.0,0.9,3,103,2014-10-25
1421,17.3,29.2,9.0,1015,70,0,1.9,0.4,3,215,2017-11-29
1427,18.6,23.5,13.7,1014,68,0,1.0,4.3,11,230,2017-12-05
958,31.7,34.0,26.4,999,71,0,2.6,2.0,11,59,2016-08-19
1414,16.3,24.7,9.6,1014,53,0,2.1,5.9,14,177,2017-11-22
2953,18.9,25.2,11.5,1016,52,0,2.9,6.1,14,247,2022-02-28
1295,31.6,35.0,26.4,999,74,0,3.2,8.9,13,20,2017-07-26
2530,10.8,20.9,3.6,1018,73,0,1.4,5.7,14,132,2020-12-29
349,14.0,19.3,9.0,1021,80,0,1.1,4.6,9,72,2014-12-16
2447,29.3,36.4,18.6,1009,56,0,3.4,4.3,16,80,2020-10-07
643,28.6,35.6,22.7,1009,72,0,1.9,6.5,18,144,2015-10-07
1659,26.9,32.2,25.8,997,95,5,1.9,6.5,11,32,2018-07-26
1374,29.0,35.0,21.6,1004,57,0,2.6,4.4,14,137,2017-10-13
669,23.4,31.8,17.3,1015,75,0,1.6,0.4,3,232,2015-11-02
3114,30.9,35.2,25.1,997,76,3,1.9,2.6,9,60,2022-08-08
2674,31.8,38.6,23.0,1000,41,0,3.2,6.3,14,43,2021-05-25
1225,32.7,41.4,28.4,1001,42,-1,3.1,6.7,21,78,2017-05-17
2031,27.3,30.0,24.8,1003,88,45,2.3,6.5,18,15,2019-08-18
1242,37.3,42.5,28.7,996,32,0,3.4,12.2,35,122,2017-06-03
2580,19.4,27.8,9.9,-1,72,0,1.3,7.0,16,182,2021-02-19
1666,32.1,35.6,28.2,998,67,0,2.3,13.0,22,71,2018-08-02
1839,14.2,21.0,5.2,1018,70,0,1.6,5.6,14,206,2019-01-30
786,23.1,30.1,13.5,1018,63,0,1.9,3.7,11,163,2016-02-28
2922,12.4,19.6,6.4,1017,66,0,1.6,7.2,18,116,2022-01-28
140,32.8,38.6,24.8,1002,40,0,1.9,9.6,18,172,2014-05-21
788,25.0,31.0,15.0,1015,59,0,1.9,1.7,5,213,2016-03-01
1850,14.8,22.0,6.0,1020,74,0,1.8,8.3,24,143,2019-02-10
2209,17.3,24.2,8.2,1018,72,0,1.4,8.1,13,172,2020-02-12
714,13.6,23.3,5.4,1016,72,0,1.3,1.7,7,152,2015-12-17
1572,33.0,40.4,25.0,999,43,1,2.3,6.3,14,79,2018-04-30
1842,12.9,22.5,8.2,1018,92,0,0.8,10.2,22,177,2019-02-02
1749,24.2,32.4,15.8,1016,59,0,2.1,0.6,5,203,2018-10-26
1398,22.1,31.0,16.6,1014,71,0,1.4,2.0,9,216,2017-11-06
1717,27.3,30.2,25.0,1007,86,2,1.9,16.5,88,30,2018-09-23
1829,17.5,28.2,7.0,1015,79,0,1.3,2.2,3,314,2019-01-20
618,32.3,37.8,25.7,1006,59,0,1.9,3.1,7,87,2015-09-12
406,15.6,24.0,8.7,1016,73,0,1.3,5.9,18,177,2015-02-12
1385,24.3,35.4,17.8,1010,61,0,1.9,3.5,14,188,2017-10-24
1370,29.6,36.0,22.5,1007,58,0,2.7,2.4,11,107,2017-10-09
1271,28.1,35.1,26.0,996,91,-1,1.9,6.5,14,20,2017-07-02
1359,31.2,37.0,24.5,1004,58,0,2.9,2.0,7,75,2017-09-28
1907,29.4,36.0,20.2,1006,52,0,2.6,5.9,18,81,2019-04-08
497,29.9,35.9,22.0,1007,56,0,2.6,4.4,11,78,2015-05-14
342,15.2,28.9,8.8,1016,70,0,1.3,0.0,-1,93,2014-12-09
2229,21.1,28.6,14.3,1010,72,0,1.9,3.7,11,86,2020-03-03
2465,25.8,33.2,13.8,1011,60,0,2.3,0.2,3,161,2020-10-25
782,21.6,30.0,11.0,1012,57,0,2.1,2.4,7,177,2016-02-24
1748,24.5,32.5,15.0,1014,58,0,2.4,2.0,7,168,2018-10-25
303,23.2,32.1,16.0,1013,62,0,1.0,3.7,11,73,2014-10-31
2666,32.6,39.6,23.6,1004,44,0,1.9,6.7,13,74,2021-05-17
3185,25.3,32.5,17.5,1010,68,0,1.6,2.2,7,167,2022-10-18
664,20.8,26.3,17.6,1015,65,0,1.9,8.0,24,112,2015-10-28
1177,31.2,38.0,22.6,1008,40,0,2.9,7.8,22,152,2017-03-28
2302,31.8,39.7,23.6,1003,41,0,3.1,7.4,16,47,2020-05-15
1741,27.2,34.7,18.0,1009,58,0,2.6,3.3,9,143,2018-10-18
1738,25.7,32.5,17.0,1012,58,0,2.6,3.0,9,115,2018-10-15
1746,24.8,32.0,16.0,1013,49,0,2.9,2.2,5,119,2018-10-23
84,25.2,32.7,19.1,1010,64,0,1.9,2.8,11,324,2014-03-26
2406,31.8,35.0,26.2,1002,67,0,3.7,8.7,13,15,2020-08-27
941,30.9,35.0,26.0,997,73,-1,2.6,6.5,11,43,2016-08-02
961,31.6,35.4,26.1,1002,69,0,2.9,8.0,18,28,2016-08-22
841,31.3,37.0,19.9,1002,23,0,2.9,10.2,27,123,2016-04-24
2127,19.7,28.6,11.8,1016,70,0,1.9,2.4,5,201,2019-11-22
2583,22.8,31.2,10.7,1012,60,0,2.7,4.8,13,86,2021-02-23
2162,8.6,13.6,4.2,1019,83,0,0.6,3.3,7,240,2019-12-27
1525,24.8,36.2,17.0,1007,47,0,2.7,1.9,9,116,2018-03-14
290,24.1,31.6,16.5,1012,60,0,1.6,2.6,11,80,2014-10-18
2918,11.0,14.9,7.6,1014,89,0,0.5,0.9,3,156,2022-01-24
1593,34.1,41.2,25.5,1002,26,0,2.7,5.9,16,71,2018-05-21
604,32.3,37.0,27.5,1001,65,0,1.9,5.7,11,68,2015-08-29
2654,33.3,41.6,24.0,1004,47,0,1.9,6.9,13,65,2021-05-05
916,30.7,36.9,28.8,996,78,-1,2.3,5.4,27,54,2016-07-08
1487,14.4,24.6,9.0,1015,61,0,1.9,4.8,11,133,2018-02-04
1953,37.6,44.8,27.6,998,40,0,3.1,7.8,13,95,2019-06-01
1099,14.1,20.2,8.6,1015,82,0,1.1,5.0,13,141,2017-01-09
1088,16.5,25.0,7.5,1016,66,0,1.6,3.0,11,273,2016-12-28
2284,27.1,33.2,18.9,1010,70,20,2.7,12.8,18,27,2020-04-27
1546,30.2,38.6,23.0,1004,48,0,2.6,2.6,11,111,2018-04-04
821,33.4,39.1,24.8,1008,47,0,2.1,2.6,7,148,2016-04-03
3063,29.3,36.7,24.4,1000,74,12,1.6,8.5,18,85,2022-06-18
1000,31.8,35.4,26.5,1005,63,0,2.6,2.0,5,84,2016-09-30
1606,34.0,39.2,27.7,998,56,0,2.6,9.6,14,59,2018-06-03
18,14.5,21.0,8.6,1023,88,0,1.3,3.5,7,336,2014-01-19
493,35.1,42.6,26.2,1001,33,0,2.3,6.9,14,101,2015-05-10
1125,18.8,25.1,11.9,1013,79,0,1.3,8.9,16,186,2017-02-04
1517,21.0,28.8,14.8,1013,56,0,1.8,12.8,31,75,2018-03-06
1960,37.9,43.0,28.0,1000,36,0,3.1,6.7,16,69,2019-06-08
1921,32.2,38.0,22.0,1004,45,0,2.9,5.0,16,110,2019-04-22
2948,19.8,27.1,15.0,1014,73,0,1.8,6.7,14,136,2022-02-23
2993,31.2,42.4,19.9,1003,34,0,2.6,3.7,13,295,2022-04-09
1709,29.5,34.4,22.2,1005,70,0,3.4,7.0,14,31,2018-09-14
2104,25.2,31.0,18.6,1012,64,0,1.0,3.3,9,279,2019-10-30
1791,16.4,21.6,11.2,-1,77,1,2.6,3.9,7,94,2018-12-13
1309,29.2,35.6,27.0,999,87,0,1.6,3.5,18,50,2017-08-09
2195,14.5,22.2,10.2,1017,83,7,1.4,5.0,14,77,2020-01-29
2177,12.0,19.9,5.8,1020,75,0,1.0,4.1,9,151,2020-01-11
1009,30.0,36.0,22.5,1004,63,0,2.6,3.0,7,144,2016-10-09
3083,34.6,39.1,29.2,998,61,0,1.9,6.7,14,46,2022-07-08
360,10.4,19.2,4.8,1018,71,0,0.8,2.8,11,146,2014-12-27
2776,28.4,34.5,26.1,1001,82,0,2.4,3.0,11,21,2021-09-04
2092,28.5,34.2,21.2,1013,58,0,2.4,6.9,16,90,2019-10-18
1474,15.5,25.8,5.9,1012,74,0,1.6,2.6,11,202,2018-01-22
1320,32.0,36.0,26.5,1001,70,0,3.1,9.6,28,22,2017-08-20
1497,16.4,23.5,10.2,1021,63,0,1.8,11.1,25,76,2018-02-14
1876,20.4,26.5,10.8,1013,60,0,2.7,5.0,14,92,2019-03-08
344,13.3,23.8,6.6,1017,56,0,1.4,2.8,13,59,2014-12-11
986,31.4,36.0,25.0,1003,62,0,3.2,3.7,13,67,2016-09-16
1511,22.9,30.2,15.4,1012,68,0,1.6,2.0,7,143,2018-02-28
2045,29.9,37.0,26.4,1001,76,0,2.6,8.0,18,35,2019-09-01
3186,25.6,33.2,17.0,1010,64,0,1.9,0.7,5,215,2022-10-19
1360,30.7,36.8,24.6,1005,59,0,3.1,4.6,13,89,2017-09-29
113,29.4,37.2,21.2,1006,42,0,2.6,8.0,22,104,2014-04-24
2646,31.3,41.4,19.6,1005,42,0,2.6,4.4,11,157,2021-04-27
1241,34.9,40.0,26.0,999,38,0,2.6,6.7,13,123,2017-06-02
1142,20.9,32.4,15.7,1008,74,0,1.9,12.0,24,106,2017-02-21
2091,28.2,33.9,21.4,1013,63,0,2.1,3.7,9,121,2019-10-17
1216,36.6,44.1,27.6,1002,30,0,2.6,3.5,9,183,2017-05-08
1198,34.9,42.0,24.9,1002,31,0,2.6,8.0,22,152,2017-04-18
85,23.4,29.1,19.6,1011,69,2,1.9,4.8,9,266,2014-03-27
2245,23.2,29.8,16.0,1010,73,0,2.1,4.1,9,90,2020-03-19
668,22.9,31.4,16.2,1016,73,0,1.4,0.9,3,277,2015-11-01
1014,28.3,35.2,19.0,1009,53,0,3.4,9.1,35,94,2016-10-14
128,30.7,39.5,21.4,1000,43,6,1.6,6.5,14,150,2014-05-09
2579,20.0,28.0,9.6,1017,70,0,1.4,0.7,7,137,2021-02-18
1373,29.1,35.3,22.0,1006,60,0,2.7,2.4,14,106,2017-10-12
891,36.0,41.0,27.6,997,46,-1,2.4,12.8,25,96,2016-06-13
2103,24.1,30.2,18.4,1013,71,0,1.0,2.8,5,287,2019-10-29
307,23.7,31.8,16.8,1012,60,0,1.4,3.9,13,88,2014-11-04
383,13.4,20.7,9.8,1020,80,0,0.8,7.2,11,165,2015-01-20
150,34.6,42.8,25.0,999,46,0,1.8,6.3,18,168,2014-05-31
1351,31.6,37.0,25.0,1002,57,0,2.7,3.0,11,70,2017-09-20
3241,17.6,27.1,8.9,1015,58,0,1.6,8.3,14,160,2022-12-13
426,16.8,23.4,10.7,1014,71,0,2.1,6.7,18,91,2015-03-04
494,34.4,42.3,28.2,1003,40,0,1.9,10.4,27,97,2015-05-11
1207,32.1,39.0,24.0,1005,40,0,3.1,5.9,20,126,2017-04-29
3200,23.4,33.0,15.5,1011,73,0,1.0,2.6,9,134,2022-11-02
1877,20.6,26.5,12.6,1014,59,0,3.4,7.8,14,73,2019-03-09
1208,31.9,39.2,24.3,1006,41,-1,3.2,10.6,18,80,2017-04-30
3143,31.4,37.1,26.3,1004,65,0,1.9,6.5,11,121,2022-09-06
2390,31.8,37.0,27.8,998,79,0,2.6,5.9,14,38,2020-08-11
1916,24.3,30.7,19.0,1012,66,1,2.4,12.2,27,22,2019-04-17
1239,29.4,37.0,26.0,1000,69,-1,2.9,9.4,20,56,2017-05-31
2946,18.6,26.0,10.0,1009,45,0,3.4,6.3,16,214,2022-02-21
1554,26.8,33.4,17.6,1007,48,5,3.1,5.9,11,46,2018-04-12
275,30.7,37.0,24.4,1008,57,0,2.7,2.0,14,149,2014-10-03
489,34.2,42.7,24.5,1002,27,0,2.7,11.3,22,171,2015-05-06
2649,32.3,42.1,23.2,1006,40,0,1.9,4.3,11,107,2021-04-30
1229,31.2,39.0,24.0,1001,45,-1,2.1,9.8,22,178,2017-05-21
690,17.1,29.3,11.0,1015,74,0,1.1,0.0,-1,266,2015-11-23
2323,29.1,36.1,25.0,1002,67,0,1.9,7.2,11,42,2020-06-05
1897,29.4,37.0,18.6,1007,48,0,3.4,4.6,14,112,2019-03-29
2577,21.2,29.5,11.6,1012,69,0,1.1,2.4,7,183,2021-02-16
1425,15.1,26.4,8.0,1016,72,0,1.3,0.7,5,240,2017-12-03
2398,26.6,35.0,25.0,998,98,7,1.9,6.9,18,19,2020-08-19
3238,16.7,26.8,8.3,1014,73,0,1.0,1.5,7,152,2022-12-10
1058,21.4,29.6,12.7,1013,40,0,2.6,8.0,20,127,2016-11-28
118,32.2,41.0,22.6,1003,34,0,2.6,8.3,25,155,2014-04-29
1024,27.6,35.0,18.9,1007,54,0,2.7,10.6,29,164,2016-10-24
1601,37.8,44.0,25.9,996,30,0,3.5,7.6,14,112,2018-05-29
281,27.6,34.6,22.2,1010,56,0,2.3,3.3,11,285,2014-10-09
3038,27.5,32.5,18.9,1004,69,14,3.2,6.7,11,115,2022-05-24
1316,32.6,37.0,28.0,999,60,0,3.1,13.3,24,35,2017-08-16
2868,18.5,26.8,11.4,1016,79,-1,1.0,0.7,5,146,2021-12-05
968,29.1,37.0,25.6,1003,84,-1,2.1,5.7,14,54,2016-08-29
3120,28.8,35.4,27.0,1001,85,5,2.6,7.4,9,35,2022-08-14
3050,38.5,44.2,30.4,-1,21,0,3.4,10.4,18,144,2022-06-05
1745,24.5,31.0,15.3,1013,48,0,3.1,7.4,22,121,2018-10-22
1918,27.5,32.0,18.2,1007,50,0,3.7,9.4,14,71,2019-04-19
155,36.9,44.7,27.7,996,34,0,2.6,8.5,14,119,2014-06-05
304,22.5,29.3,16.6,1014,57,0,1.3,5.4,11,90,2014-11-01
2120,21.2,27.6,16.0,1015,75,0,0.5,1.5,5,423,2019-11-15
2770,30.3,35.1,25.8,1002,76,0,1.9,8.5,14,46,2021-08-29
2371,30.0,34.4,23.7,1000,78,68,2.6,6.9,9,31,2020-07-23
1809,12.0,22.9,3.8,1021,73,0,0.8,4.8,25,319,2018-12-31
2673,29.5,35.8,21.2,1004,49,0,3.1,8.1,14,67,2021-05-24
1307,29.8,36.1,26.0,1001,84,-1,2.3,3.5,11,57,2017-08-07
2008,28.6,32.0,26.2,996,86,0,2.1,7.6,14,30,2019-07-26
575,28.9,31.6,25.0,999,77,0,1.9,4.1,14,37,2015-07-31
2131,20.7,27.2,16.2,1015,70,0,1.9,4.3,9,114,2019-11-26
2792,30.8,35.0,26.5,1004,73,0,2.6,5.4,11,25,2021-09-20
